F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,,,,,,,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B
117800,0.00512118,117800,0.00504728,117800,0.00475302,117800,0.00478176,117800,0.00483986,117800,0.00481782,117800,0.00481895,117800,0.00487043,117800,0.00488198,117800,0.00488301,117800,0.00486373,117800,0.00489566,117800,0.00490136,117800,0.00486023,117800,0.0048829,117800,0.00488474,117800,0.00488012,117800,0.00488941,117800,0.00493718,117800,0.00490861,117800,0.00492826,117800,0.00490954,117800,0.0049587,117800,0.00495124,117800,0.00492394,117800,0.00495851,117800,0.00495558,117800,0.0049435,117800,0.00493037,117800,0.00493925,117800,0.00495928,117800,0.00495928,117800,0.00497779,117800,0.00497255,117800,0.00497255,117800,0.00495911,117800,0.00498194,117800,0.00500728,117800,0.0049404,117800,0.00486721,117800,0.00502659,117800,0.00499627,117800,0.00496461,117800,0.00493648,117800,0.00502368
117900,0.0051263,117900,0.0050532,117900,0.00475742,117900,0.00478621,117900,0.00484415,117900,0.00482286,117900,0.00482373,117900,0.00487555,117900,0.00488709,117900,0.00488811,117900,0.00486902,117900,0.00490075,117900,0.00490628,117900,0.00486506,117900,0.00488758,117900,0.00488942,117900,0.0048848,117900,0.00489459,117900,0.00494185,117900,0.00491346,117900,0.00493347,117900,0.00491429,117900,0.00496384,117900,0.00495625,117900,0.00492903,117900,0.00496346,117900,0.00496032,117900,0.00494829,117900,0.00493489,117900,0.00494382,117900,0.00496437,117900,0.00496437,117900,0.00498258,117900,0.00497771,117900,0.00497771,117900,0.00496427,117900,0.00498754,117900,0.00501251,117900,0.0049453,117900,0.00487151,117900,0.00503141,117900,0.00500154,117900,0.00496982,117900,0.00494166,117900,0.00502884
118000,0.00513113,118000,0.00505891,118000,0.0047617,118000,0.00479065,118000,0.00484868,118000,0.00482752,118000,0.00482844,118000,0.00488076,118000,0.0048922,118000,0.00489305,118000,0.00487406,118000,0.00490579,118000,0.00491124,118000,0.00486985,118000,0.00489243,118000,0.00489413,118000,0.00488951,118000,0.00489953,118000,0.00494633,118000,0.00491808,118000,0.00493854,118000,0.00491951,118000,0.00496903,118000,0.0049609,118000,0.00493407,118000,0.00496826,118000,0.00496542,118000,0.00495315,118000,0.00493957,118000,0.00494846,118000,0.00496928,118000,0.00496928,118000,0.00498748,118000,0.00498277,118000,0.00498277,118000,0.00496934,118000,0.00499272,118000,0.00501769,118000,0.00495008,118000,0.00487605,118000,0.00503659,118000,0.00500688,118000,0.00497525,118000,0.00494688,118000,0.00503419
118100,0.00513587,118100,0.00506459,118100,0.00476626,118100,0.00479506,118100,0.00485282,118100,0.00483211,118100,0.00483331,118100,0.00488605,118100,0.00489731,118100,0.00489799,118100,0.00487902,118100,0.0049108,118100,0.00491613,118100,0.00487478,118100,0.00489735,118100,0.00489885,118100,0.00489429,118100,0.00490482,118100,0.00495098,118100,0.00492306,118100,0.00494381,118100,0.00492431,118100,0.0049741,118100,0.00496587,118100,0.00493902,118100,0.00497314,118100,0.00497017,118100,0.00495753,118100,0.0049441,118100,0.00495335,118100,0.00497448,118100,0.00497448,118100,0.00499248,118100,0.00498804,118100,0.00498804,118100,0.00497463,118100,0.00499799,118100,0.00502305,118100,0.00495485,118100,0.00488043,118100,0.00504159,118100,0.00501215,118100,0.00498055,118100,0.00495216,118100,0.0050395
118200,0.00514055,118200,0.0050702,118200,0.00477085,118200,0.00479942,118200,0.00485725,118200,0.004837,118200,0.00483807,118200,0.00489128,118200,0.00490267,118200,0.00490295,118200,0.00488422,118200,0.00491581,118200,0.004921,118200,0.00487954,118200,0.00490204,118200,0.00490354,118200,0.00489902,118200,0.00490999,118200,0.00495576,118200,0.00492788,118200,0.00494887,118200,0.00492955,118200,0.00497916,118200,0.00497103,118200,0.00494387,118200,0.00497788,118200,0.00497518,118200,0.00496254,118200,0.00494869,118200,0.00495814,118200,0.00497955,118200,0.00497955,118200,0.00499724,118200,0.00499328,118200,0.00499328,118200,0.00497985,118200,0.00500362,118200,0.00502825,118200,0.00496012,118200,0.00488482,118200,0.0050466,118200,0.00501762,118200,0.00498631,118200,0.00495752,118200,0.00504504
118300,0.00514509,118300,0.00507587,118300,0.00477567,118300,0.00480397,118300,0.00486164,118300,0.00484183,118300,0.00484261,118300,0.00489631,118300,0.00490769,118300,0.00490798,118300,0.00488948,118300,0.00492078,118300,0.00492566,118300,0.00488452,118300,0.00490693,118300,0.0049082,118300,0.00490372,118300,0.00491485,118300,0.00496056,118300,0.00493302,118300,0.00495408,118300,0.00493426,118300,0.00498429,118300,0.00497608,118300,0.00494907,118300,0.00498271,118300,0.00497995,118300,0.00496722,118300,0.00495345,118300,0.00496325,118300,0.00498464,118300,0.00498464,118300,0.00500213,118300,0.00499853,118300,0.00499853,118300,0.00498478,118300,0.00500865,118300,0.00503348,118300,0.00496503,118300,0.00488898,118300,0.00505183,118300,0.00502276,118300,0.00499174,118300,0.00496301,118300,0.00505043
118400,0.00514949,118400,0.00508125,118400,0.00478051,118400,0.00480871,118400,0.00486635,118400,0.00484647,118400,0.00484731,118400,0.00490158,118400,0.00491279,118400,0.00491281,118400,0.00489453,118400,0.00492584,118400,0.00493051,118400,0.00488938,118400,0.00491188,118400,0.00491293,118400,0.00490852,118400,0.00491985,118400,0.00496548,118400,0.00493817,118400,0.00495937,118400,0.00493938,118400,0.00498941,118400,0.00498121,118400,0.00495405,118400,0.00498771,118400,0.00498481,118400,0.00497225,118400,0.00495827,118400,0.00496817,118400,0.00498972,118400,0.00498972,118400,0.00500693,118400,0.00500368,118400,0.00500368,118400,0.00498992,118400,0.00501402,118400,0.00503884,118400,0.00496992,118400,0.00489343,118400,0.00505682,118400,0.00502833,118400,0.00499736,118400,0.00496869,118400,0.00505553
118500,0.00515411,118500,0.00508669,118500,0.00478556,118500,0.00481341,118500,0.00487086,118500,0.0048514,118500,0.00485206,118500,0.00490688,118500,0.00491819,118500,0.00491776,118500,0.00489964,118500,0.0049309,118500,0.0049355,118500,0.0048941,118500,0.00491667,118500,0.00491752,118500,0.00491342,118500,0.00492474,118500,0.00497053,118500,0.00494354,118500,0.00496447,118500,0.00494452,118500,0.00499457,118500,0.00498632,118500,0.00495906,118500,0.00499256,118500,0.00498993,118500,0.00497717,118500,0.00496315,118500,0.004973,118500,0.00499467,118500,0.00499467,118500,0.00501198,118500,0.00500899,118500,0.00500899,118500,0.00499516,118500,0.00501925,118500,0.0050441,118500,0.00497485,118500,0.00489767,118500,0.00506204,118500,0.00503368,118500,0.00500305,118500,0.00497386,118500,0.00506089
118600,0.00515855,118600,0.00509227,118600,0.0047906,118600,0.00481822,118600,0.0048756,118600,0.00485621,118600,0.00485693,118600,0.004912,118600,0.00492325,118600,0.00492274,118600,0.00490453,118600,0.00493587,118600,0.00494034,118600,0.00489906,118600,0.00492154,118600,0.00492235,118600,0.00491825,118600,0.00492983,118600,0.00497555,118600,0.00494891,118600,0.00496977,118600,0.00494955,118600,0.00499966,118600,0.00499158,118600,0.00496402,118600,0.00499758,118600,0.00499488,118600,0.00498216,118600,0.00496791,118600,0.00497814,118600,0.0049999,118600,0.0049999,118600,0.00501689,118600,0.00501422,118600,0.00501422,118600,0.00500049,118600,0.00502461,118600,0.00504944,118600,0.00497977,118600,0.00490196,118600,0.00506722,118600,0.00503924,118600,0.00500849,118600,0.00497959,118600,0.00506609
118700,0.00516314,118700,0.00509727,118700,0.00479573,118700,0.00482331,118700,0.00488065,118700,0.00486116,118700,0.00486162,118700,0.00491715,118700,0.00492872,118700,0.0049277,118700,0.00490986,118700,0.00494112,118700,0.00494527,118700,0.00490387,118700,0.00492639,118700,0.00492712,118700,0.00492301,118700,0.00493474,118700,0.00498071,118700,0.00495419,118700,0.00497504,118700,0.00495448,118700,0.00500472,118700,0.00499683,118700,0.00496894,118700,0.00500258,118700,0.00499993,118700,0.00498748,118700,0.00497294,118700,0.00498352,118700,0.00500511,118700,0.00500511,118700,0.00502177,118700,0.00501942,118700,0.00501942,118700,0.00500554,118700,0.00502972,118700,0.00505482,118700,0.00498492,118700,0.00490619,118700,0.00507261,118700,0.00504474,118700,0.00501407,118700,0.00498525,118700,0.00507157
118800,0.00516787,118800,0.00510247,118800,0.00480099,118800,0.00482852,118800,0.00488567,118800,0.00486599,118800,0.00486691,118800,0.00492262,118800,0.0049341,118800,0.0049326,118800,0.00491476,118800,0.00494601,118800,0.00495026,118800,0.0049088,118800,0.00493107,118800,0.00493178,118800,0.00492774,118800,0.00493988,118800,0.00498594,118800,0.00495992,118800,0.00498032,118800,0.00495944,118800,0.00500992,118800,0.00500214,118800,0.00497389,118800,0.00500758,118800,0.00500508,118800,0.00499237,118800,0.00497804,118800,0.00498863,118800,0.00501023,118800,0.00501023,118800,0.00502683,118800,0.00502486,118800,0.00502486,118800,0.00501068,118800,0.00503515,118800,0.00506001,118800,0.00499003,118800,0.00491049,118800,0.0050779,118800,0.00505029,118800,0.00501995,118800,0.00499073,118800,0.00507717
118900,0.0051724,118900,0.00510747,118900,0.00480625,118900,0.00483369,118900,0.00489097,118900,0.00487137,118900,0.0048719,118900,0.0049279,118900,0.00493977,118900,0.00493765,118900,0.00491976,118900,0.00495126,118900,0.00495527,118900,0.00491345,118900,0.00493596,118900,0.00493654,118900,0.00493251,118900,0.00494467,118900,0.00499139,118900,0.00496553,118900,0.00498553,118900,0.00496462,118900,0.00501501,118900,0.00500765,118900,0.00497902,118900,0.00501275,118900,0.00501017,118900,0.00499767,118900,0.00498331,118900,0.004994,118900,0.00501567,118900,0.00501567,118900,0.005032,118900,0.00503016,118900,0.00503016,118900,0.00501603,118900,0.00504017,118900,0.00506537,118900,0.00499505,118900,0.00491468,118900,0.00508309,118900,0.00505566,118900,0.00502546,118900,0.00499636,118900,0.00508237
119000,0.00517699,119000,0.00511248,119000,0.00481172,119000,0.00483904,119000,0.00489641,119000,0.00487644,119000,0.00487703,119000,0.00493328,119000,0.00494527,119000,0.0049428,119000,0.00492476,119000,0.00495613,119000,0.00496017,119000,0.00491816,119000,0.00494053,119000,0.00494109,119000,0.00493752,119000,0.00494971,119000,0.00499669,119000,0.00497136,119000,0.00499072,119000,0.00496969,119000,0.00502034,119000,0.00501288,119000,0.00498406,119000,0.00501806,119000,0.00501532,119000,0.00500286,119000,0.00498855,119000,0.00499938,119000,0.00502073,119000,0.00502073,119000,0.00503703,119000,0.00503555,119000,0.00503555,119000,0.00502146,119000,0.00504581,119000,0.00507083,119000,0.00500031,119000,0.00491896,119000,0.00508857,119000,0.00506103,119000,0.00503108,119000,0.00500167,119000,0.0050878
119100,0.00518193,119100,0.00511755,119100,0.0048169,119100,0.00484468,119100,0.00490174,119100,0.00488164,119100,0.00488264,119100,0.00493867,119100,0.00495091,119100,0.00494775,119100,0.0049298,119100,0.00496107,119100,0.00496528,119100,0.00492299,119100,0.00494533,119100,0.00494581,119100,0.00494226,119100,0.00495465,119100,0.00500219,119100,0.00497718,119100,0.00499604,119100,0.00497512,119100,0.0050256,119100,0.00501822,119100,0.004989,119100,0.00502307,119100,0.00502045,119100,0.00500829,119100,0.00499372,119100,0.00500466,119100,0.00502613,119100,0.00502613,119100,0.00504209,119100,0.00504083,119100,0.00504083,119100,0.00502652,119100,0.00505107,119100,0.00507618,119100,0.00500549,119100,0.00492299,119100,0.00509406,119100,0.0050666,119100,0.00503669,119100,0.00500723,119100,0.00509317
119200,0.00518679,119200,0.00512233,119200,0.00482247,119200,0.00485012,119200,0.00490731,119200,0.00488691,119200,0.00488801,119200,0.00494424,119200,0.00495653,119200,0.00495297,119200,0.00493496,119200,0.00496622,119200,0.00497025,119200,0.00492768,119200,0.00494985,119200,0.00495035,119200,0.0049471,119200,0.00495965,119200,0.00500776,119200,0.00498298,119200,0.00500136,119200,0.00498019,119200,0.00503056,119200,0.00502364,119200,0.00499417,119200,0.00502822,119200,0.00502571,119200,0.00501353,119200,0.00499898,119200,0.00501007,119200,0.00503152,119200,0.00503152,119200,0.00504728,119200,0.0050462,119200,0.0050462,119200,0.0050319,119200,0.00505629,119200,0.00508181,119200,0.00501089,119200,0.00492719,119200,0.00509948,119200,0.0050719,119200,0.00504239,119200,0.00501257,119200,0.00509865
119300,0.00519196,119300,0.00512726,119300,0.00482777,119300,0.00485569,119300,0.00491277,119300,0.00489228,119300,0.00489371,119300,0.00494958,119300,0.00496232,119300,0.00495805,119300,0.00493997,119300,0.00497104,119300,0.00497524,119300,0.00493253,119300,0.0049545,119300,0.0049549,119300,0.00495207,119300,0.00496465,119300,0.00501334,119300,0.00498904,119300,0.00500664,119300,0.00498541,119300,0.00503584,119300,0.00502889,119300,0.00499933,119300,0.00503348,119300,0.00503099,119300,0.00501901,119300,0.00500451,119300,0.00501549,119300,0.00503674,119300,0.00503674,119300,0.00505248,119300,0.00505153,119300,0.00505153,119300,0.00503739,119300,0.00506168,119300,0.00508716,119300,0.00501619,119300,0.00493147,119300,0.00510517,119300,0.00507754,119300,0.00504786,119300,0.00501835,119300,0.00510406
119400,0.00519705,119400,0.00513225,119400,0.00483309,119400,0.00486139,119400,0.00491863,119400,0.0048975,119400,0.00489921,119400,0.00495519,119400,0.00496803,119400,0.00496322,119400,0.00494506,119400,0.00497617,119400,0.00498036,119400,0.00493716,119400,0.00495905,119400,0.00495951,119400,0.00495675,119400,0.00496956,119400,0.00501899,119400,0.00499489,119400,0.00501227,119400,0.00499073,119400,0.0050412,119400,0.00503443,119400,0.00500465,119400,0.00503867,119400,0.00503631,119400,0.00502455,119400,0.00500984,119400,0.00502109,119400,0.00504202,119400,0.00504202,119400,0.00505774,119400,0.00505705,119400,0.00505705,119400,0.00504263,119400,0.00506673,119400,0.0050927,119400,0.00502166,119400,0.00493543,119400,0.00511086,119400,0.00508283,119400,0.00505351,119400,0.00502391,119400,0.00510926
119500,0.00520233,119500,0.0051374,119500,0.00483864,119500,0.00486716,119500,0.00492407,119500,0.00490318,119500,0.0049049,119500,0.00496081,119500,0.00497383,119500,0.00496844,119500,0.00495,119500,0.00498129,119500,0.00498549,119500,0.00494195,119500,0.00496349,119500,0.00496403,119500,0.0049618,119500,0.00497456,119500,0.00502479,119500,0.005001,119500,0.00501752,119500,0.00499591,119500,0.00504643,119500,0.00503972,119500,0.00500977,119500,0.00504413,119500,0.00504182,119500,0.00503008,119500,0.00501528,119500,0.00502645,119500,0.0050473,119500,0.0050473,119500,0.00506288,119500,0.00506224,119500,0.00506224,119500,0.00504792,119500,0.00507227,119500,0.00509814,119500,0.00502709,119500,0.00493969,119500,0.00511636,119500,0.0050882,119500,0.00505916,119500,0.00502938,119500,0.0051148
119600,0.0052077,119600,0.0051424,119600,0.00484397,119600,0.0048728,119600,0.00493006,119600,0.00490845,119600,0.00491063,119600,0.00496651,119600,0.00497943,119600,0.00497352,119600,0.00495496,119600,0.00498606,119600,0.00499052,119600,0.00494684,119600,0.00496782,119600,0.00496855,119600,0.00496638,119600,0.0049796,119600,0.00503058,119600,0.00500711,119600,0.00502292,119600,0.00500099,119600,0.00505157,119600,0.00504518,119600,0.00501506,119600,0.00504957,119600,0.00504712,119600,0.00503546,119600,0.00502072,119600,0.00503205,119600,0.00505278,119600,0.00505278,119600,0.0050685,119600,0.00506781,119600,0.00506781,119600,0.0050535,119600,0.00507722,119600,0.00510395,119600,0.00503261,119600,0.00494411,119600,0.00512185,119600,0.00509357,119600,0.00506485,119600,0.0050349,119600,0.0051203
119700,0.00521324,119700,0.00514763,119700,0.00484933,119700,0.00487873,119700,0.0049358,119700,0.00491368,119700,0.00491639,119700,0.00497224,119700,0.00498533,119700,0.0049788,119700,0.00495998,119700,0.00499098,119700,0.00499553,119700,0.00495164,119700,0.00497259,119700,0.00497304,119700,0.00497111,119700,0.00498446,119700,0.00503626,119700,0.00501309,119700,0.00502838,119700,0.00500645,119700,0.00505686,119700,0.00505039,119700,0.00502003,119700,0.00505497,119700,0.00505247,119700,0.00504091,119700,0.00502624,119700,0.00503753,119700,0.00505832,119700,0.00505832,119700,0.00507356,119700,0.00507315,119700,0.00507315,119700,0.00505911,119700,0.00508241,119700,0.00510927,119700,0.00503799,119700,0.00494814,119700,0.00512775,119700,0.00509911,119700,0.00507024,119700,0.00504034,119700,0.00512571
119800,0.00521869,119800,0.00515274,119800,0.00485484,119800,0.0048844,119800,0.00494146,119800,0.00491917,119800,0.0049222,119800,0.00497806,119800,0.00499111,119800,0.00498409,119800,0.00496504,119800,0.00499588,119800,0.00500081,119800,0.00495635,119800,0.004977,119800,0.00497741,119800,0.00497585,119800,0.00498952,119800,0.00504209,119800,0.00501921,119800,0.0050338,119800,0.00501184,119800,0.00506213,119800,0.00505567,119800,0.00502542,119800,0.00506056,119800,0.0050579,119800,0.00504652,119800,0.00503162,119800,0.00504313,119800,0.00506343,119800,0.00506343,119800,0.00507881,119800,0.00507845,119800,0.00507845,119800,0.00506452,119800,0.00508765,119800,0.00511502,119800,0.00504366,119800,0.00495221,119800,0.00513346,119800,0.00510439,119800,0.00507618,119800,0.00504592,119800,0.00513127
119900,0.00522425,119900,0.00515815,119900,0.00486023,119900,0.00489013,119900,0.00494752,119900,0.00492459,119900,0.00492799,119900,0.00498374,119900,0.00499694,119900,0.00498929,119900,0.00496994,119900,0.00500069,119900,0.00500585,119900,0.00496121,119900,0.00498149,119900,0.004982,119900,0.00498061,119900,0.0049945,119900,0.00504792,119900,0.00502521,119900,0.00503918,119900,0.0050173,119900,0.00506722,119900,0.00506098,119900,0.00503067,119900,0.0050661,119900,0.00506333,119900,0.0050521,119900,0.00503723,119900,0.00504866,119900,0.00506898,119900,0.00506898,119900,0.00508435,119900,0.00508382,119900,0.00508382,119900,0.0050701,119900,0.00509274,119900,0.00512088,119900,0.00504917,119900,0.00495645,119900,0.00513907,119900,0.00510972,119900,0.00508152,119900,0.00505139,119900,0.0051369
